,favorite_count,favorited,id_str,is_quote_status,lang,place,retweet_count,retweeted,text,timestamp_ms
1752,0,False,852210680979697664,False,en,"Houston, TX",0,False,Houston mf Texas hoe 😂😂,2017-04-12 17:23:54.311
1753,0,False,852210678559629312,False,en,"New York, USA",0,False,Cleared: Construction on #I84 Both directions from Exit 2 (I-84) - Mountain Rd to Exit 4 (I-84) - NY17 to Binghamton/NYC,2017-04-12 17:23:53.734
1754,0,False,852210681747320832,False,en,"Burlington, NC",0,False,"#THEZONE TONIGHT
Drink Freely 😵",2017-04-12 17:23:54.494
1755,0,False,852210681550184448,False,en,"Manhattan, NY",0,False,@IraqiSecurity Stick to covering the shithole that is Iraq whose war and occupation drained the money to fix our housing.,2017-04-12 17:23:54.447
1756,0,False,852210651665747968,True,en,"Towson, MD",0,False,Ayo... Stop fucking playin w me https://t.co/WhgTUhFNA5,2017-04-12 17:23:47.322
1757,0,False,852210682053378048,True,en,"Omaha, NE",0,False,I sent her the cat emoji..she sent the water right back 😂😳 https://t.co/yNrFFzlthL,2017-04-12 17:23:54.567
1758,0,False,852210681810231296,False,en,"Oshkosh, WI",0,False,i don't know how to tell this man i don't want him like that 😭😩🤦🏾‍♀️,2017-04-12 17:23:54.509
1759,0,False,852210651686686720,False,en,"Alabama, USA",0,False,"#TodayIWill remain #confident that everything happens for a #reason. Good, bad, great, ugly. It is all working toge… https://t.co/mmBKI3rTVO",2017-04-12 17:23:47.327
1760,0,False,852210653599289344,False,en,"Walker Mill, MD",0,False,@UrzasRage black always seemed more solid. The ones that stripped in a couple of uses were silver/steel,2017-04-12 17:23:47.783
1761,0,False,852210681936039936,False,en,"Philadelphia, PA",0,False,Basically https://t.co/0QUcFy4UYg,2017-04-12 17:23:54.539
1762,0,False,852210682246426624,False,en,"Montgomery, AL",0,False,"""u talk all that shit but u don't wanna fight!""",2017-04-12 17:23:54.613
1763,0,False,852210682649071616,False,en,"Rincon, GA",0,False,Scheduled 4 closings. Delivered earnest money. Writing contract. All before lunch #hustle #flow 🌟🌟,2017-04-12 17:23:54.709
1764,0,False,852210678731616256,True,en,"Ross Township, PA",0,False,Maybe that's why tootie is so confused @DutchRide @qtrskill44 https://t.co/6LVSESoviO,2017-04-12 17:23:53.775
1765,0,False,852210652986957824,False,en,"Ohio, USA",0,False,".@FaheyBank staffers #WearBlue for #ChildAbusePreventionMonth.
#StarToday @TheMarionStar @Marion_Kids https://t.co/nYgBfZi8Fv",2017-04-12 17:23:47.637
1766,0,False,852210683638947840,True,en,"Solvay, NY",0,False,&amp; STAY in it ☝🏾😌 https://t.co/kwxBL8azkv,2017-04-12 17:23:54.945
1767,0,False,852210679306231808,False,en,"Georgia, USA",0,False,"This!
This is how we will bring healing to children.
Want to join us? #wednesdaywisdom #changelives #Disney therapy https://t.co/j2oS8OHQ02",2017-04-12 17:23:53.912
1768,0,False,852210655650357248,False,en,"Panama City Beach, FL",0,False,@Kerstin_Lis @LuthMichaela @angel_4_living @TriumphDaytona9 @Christi63024990 @SabrinaReedus82 @Amber_221b You're welcome! GA lady!,2017-04-12 17:23:48.272
1769,0,False,852210684280676352,False,en,"Grand Rapids, MI",0,False,WHAT THE FUCK???,2017-04-12 17:23:55.098
1770,0,False,852210682674110464,True,en,"San Francisco, CA",0,False,Dang never knew he had leukemia https://t.co/M4QlBngobF,2017-04-12 17:23:54.715
1771,0,False,852210680077967360,False,en,"Atlanta, GA",0,False,'06 Picnic @ New North Atlanta High School Project https://t.co/FFfpFmrCQM,2017-04-12 17:23:54.096
1772,0,False,852210682564980736,False,en,"Phoenix, AZ",0,False,@sydney_rakowski S/O to Summerfest security for giving us the opportunity to meet each other 💞,2017-04-12 17:23:54.689
1773,0,False,852210683710251008,False,en,"Tempe, AZ",0,False,"anyone know of a good sinus relief medicine i can take? 

and not afrin, that stuff is bad for you",2017-04-12 17:23:54.962
1774,0,False,852210685018857472,False,en,"Athens, OH",0,False,I work hard for everything I got,2017-04-12 17:23:55.274
1775,0,False,852210684221935616,True,en,"Detroit, MI",0,False,I thought this was some old school shit til I heard the IPhone ringtone https://t.co/BkmUK6ELm4,2017-04-12 17:23:55.084
1776,0,False,852210685715132416,False,en,"Janesville, WI",0,False,Ah yes love when my brother comes back to whitewater🙃🙃🙃🙃,2017-04-12 17:23:55.440
1777,0,False,852210685585104896,True,en,"Bradley, IL",0,False,Or any other day ever https://t.co/IacZjn0Gxw,2017-04-12 17:23:55.409
1778,0,False,852210680518381568,False,en,"Johns Creek, GA",0,False,Model PTSA!! Go Knights! @FultonCoSchools @nfcpta https://t.co/pv3kFSAXbb,2017-04-12 17:23:54.201
1779,0,False,852210683865436160,False,en,"Grafton, WI",0,False,at least @whitneytheband will be playing at summerfest!,2017-04-12 17:23:54.999
1780,0,False,852210656199573504,False,en,"Tucson, AZ",0,False,$EFLN tapped the 13 EMA should bounce soon https://t.co/iObXVMtnRq,2017-04-12 17:23:48.403
1781,0,False,852210683848654848,False,en,"Florence, SC",0,False,Jellies💓 https://t.co/wJ6OpGTWJr,2017-04-12 17:23:54.995
1782,0,False,852210686042161152,False,en,"Bluffton, IN",0,False,"The things I get into with the worship pastor. #lunchthenlowes @ Bluffton, Indiana https://t.co/9JGgowesFE",2017-04-12 17:23:55.518
1783,0,False,852210686314913792,False,en,"Jackson, MS",0,False,"I hear voices, but they always come from mouths or speaker cones, or from behinds walls, where I suspect there are mouths or speaker cones.",2017-04-12 17:23:55.583
1784,0,False,852210685731852288,False,en,"Joplin, MO",0,False,"BREAK VEIL SPEAK MOUTH W/DR E
QUALITY ART FOR HOME OR OFFICE AT AFFORDABLE PRICES a.k.a. https://t.co/TbhbIUY3AU https://t.co/ymyuKbxdmK",2017-04-12 17:23:55.444
1785,0,False,852210686826622976,True,en,"New Orleans, LA",0,False,Defense was ass when we won The SuperBowl?? Lmao ok https://t.co/fdCt4hKqNZ,2017-04-12 17:23:55.705
1786,0,False,852210689963732992,False,en,"Menifee, CA",0,False,Westbrook better then Lebron.,2017-04-12 17:23:56.453
1787,0,False,852210687916949504,False,en,"Florida, USA",0,False,"We're #hiring! Click to apply: Full Time Keyholder - Sperry - https://t.co/v29TgiybJH #stepintoourshoes #Retail #LakeBuenaVista, FL #Job",2017-04-12 17:23:55.965
1788,0,False,852210658062082048,False,en,"Montclair, NJ",0,False,Damn Charlie Murphy really died smh,2017-04-12 17:23:48.847
1789,0,False,852210658036908032,False,en,"West Orange, NJ",0,False,"I'm at West Orange - Pleasantdale Section in West Orange, NJ https://t.co/I39Rc5KK3N",2017-04-12 17:23:48.841
1790,0,False,852210690697773056,False,en,"San Marcos, CA",0,False,"@splitterkrow cold ass life, without a doubt. i knocked the bitch up n blew her brains out",2017-04-12 17:23:56.628
1791,0,False,852210686788870144,True,en,"Abbeville, LA",0,False,@KAYTRANADA &amp; @9thwonder !!! Can't wait to hear them joints lol https://t.co/yivdl4J7IS,2017-04-12 17:23:55.696
1792,0,False,852210689016033280,False,en,"McCook, IL",0,False,Not Gusto!!!!  Thank you for all the laughs. We will miss you Charlie Murphy! https://t.co/LlfTedilyb,2017-04-12 17:23:56.227
1793,0,False,852210690529959936,False,en,"Murray, UT",0,False,@jamthetoms She's literally the most irritating human James. Like I don't understand,2017-04-12 17:23:56.588
1794,0,False,852210658619863040,False,en,"Hulmeville, PA",0,False,Tired Hands Hemingway Daiquiri on tap now. https://t.co/dpIljlymeQ #BeerMenus,2017-04-12 17:23:48.980
1795,0,False,852210691272581120,False,en,"Waterford, MI",0,False,If the thunder would've kept harden it would've been something scary,2017-04-12 17:23:56.765
1796,0,False,852210687359299584,False,en,"Charlotte, NC",0,False,@CaitlinDineen The @ellliphant is going all 4 days,2017-04-12 17:23:55.832
1797,0,False,852210690525888512,False,en,"Kansas, USA",0,False,"Jacare Souza is one of the best submission artist in all of MMA. In this video, he took Tim… https://t.co/g8kmkD1QEP",2017-04-12 17:23:56.587
1798,0,False,852210659022393344,False,en,"San Francisco, CA",0,False,Nasdaq right at 20d support if breaks we. Oulf see 150 pt to downside i see triple top not good https://t.co/fzr43TBaju,2017-04-12 17:23:49.076
1799,0,False,852210691243212800,True,en,"Cedar Hill, TX",0,False,happy birthday angel! 😇💖🎉 https://t.co/vKybe6aILW,2017-04-12 17:23:56.758
1800,0,False,852210684821733376,False,en,"Northglenn, CO",0,False,New Buttered Toast 🍞🍞🍞 @wearegraves x @joshpan about to be fire😏 https://t.co/DAzOhRMGzM,2017-04-12 17:23:55.227
1801,0,False,852210688391077888,False,en,"New Castle, IN",0,False,"damn son, where'd you find this",2017-04-12 17:23:56.078
1802,0,False,852210690639220736,False,en,"Arkansas, USA",0,False,@AnandWrites They should be more like someone close to them in life.  No different than wanting to be like a professional athlete.,2017-04-12 17:23:56.614
1803,0,False,852210691058565120,False,en,"Pasadena, CA",0,False,"I'm back! @ypm_agency HAPPY HUMP DAY! (@ Wework Pasadena in Pasadena, Calif) https://t.co/sjA1LKmv1z",2017-04-12 17:23:56.714
1804,0,False,852210660997865472,False,en,"Rancho Cucamonga, CA",0,False,Let me put sum in your life.,2017-04-12 17:23:49.547
1805,0,False,852210690416934912,False,en,"Tallahassee, FL",0,False,The shooter 📸 https://t.co/iBLntTGWvM,2017-04-12 17:23:56.561
1806,0,False,852210691180068864,False,en,"North Carolina, USA",0,False,"Want to work at Lowe's Distribution? We're #hiring in #Garysburg, NC! Click for details: https://t.co/rCtRhDYGmZ #SupplyChain #Job #Jobs",2017-04-12 17:23:56.743
1807,0,False,852210661069398016,True,en,"Denver, CO",0,False,Easily? 💀 https://t.co/2qhFSiFR08,2017-04-12 17:23:49.564
1808,0,False,852210691964641280,False,en,"Dallas, TX",0,False,Nooo not Charlie Murphy https://t.co/zvScXvcjuh,2017-04-12 17:23:56.930
1809,0,False,852210661820162048,False,en,"Lanham, MD",0,False,@reallifeloli you get sloppy seconds,2017-04-12 17:23:49.743
1810,0,False,852210692878991360,False,en,"Winnipeg, Manitoba",0,False,"@SeanPStevenson @Real_ESPNLeBrun Haha, Of course! But to be fair, Laine and I will only need to watch 4 games until it's over",2017-04-12 17:23:57.148
1811,0,False,852210689666162688,True,en,"Richmond, VA",0,False,PLEASEEEE PITTSBURGH https://t.co/RiEFKo7dfy,2017-04-12 17:23:56.382
1812,0,False,852210691012427776,True,en,"Fort Worth, TX",0,False,But those 2 rebounds tho https://t.co/logPILrbxt,2017-04-12 17:23:56.703
1813,0,False,852210661883092992,False,en,"Toronto, Ontario",0,False,@cbcradio FYI:  the story isn't loading.,2017-04-12 17:23:49.758
1814,0,False,852210690320285696,False,en,"Las Vegas, NV",0,False,"My mans is really dead, R.I.P. Charlie https://t.co/65V1d7Vm3w",2017-04-12 17:23:56.538
1815,0,False,852210662122156032,True,en,"Tyler, TX",0,False,Very interesting perspective https://t.co/jeRYUdbN4x,2017-04-12 17:23:49.815
1816,0,False,852210693050966016,True,en,"Martinsburg, WV",0,False,Wouldn't put it passed them https://t.co/nSE8p8lsFJ,2017-04-12 17:23:57.189
1817,0,False,852210690404347904,False,en,"Monterey, CA",0,False,"Do I really have to wake up and go to work?
#monterey @ Monterey Bay Aquarium https://t.co/2tQDZvClMZ",2017-04-12 17:23:56.558
1818,0,False,852210692014919680,False,en,"Manhattan, NY",0,False,😒 @ Times Square - New York City - Manhattan https://t.co/3sQBrabgo1,2017-04-12 17:23:56.942
1819,0,False,852210697513709568,False,en,"Toronto, Ontario",0,False,i'm screaming https://t.co/fsNOJfMZc3,2017-04-12 17:23:58.253
1820,0,False,852210699413577728,False,en,"Stockton, CA",0,False,"Watched @channelbrewing on @GoodDaySac today, it's lit! One of the anchor women asked if my boy Billy was single 😂",2017-04-12 17:23:58.706
1821,0,False,852210690655780864,True,en,"Roseville, CA",0,False,Nigga up to head** to put em back go sleep 😴😌 https://t.co/XhF4T3rHyW,2017-04-12 17:23:56.618
1822,0,False,852210691884818432,True,en,"Los Angeles, CA",0,False,I have mixed feelings. 😏 https://t.co/jClIMZ7sc0,2017-04-12 17:23:56.911
1823,0,False,852210662344450048,True,en,"Dayton, OH",0,False,goals!😂 https://t.co/vsanE1JqvW,2017-04-12 17:23:49.868
1824,0,False,852210663564902400,False,en,"Texas, USA",0,False,@aggiejournalist Why? I love Jude Law. I'm very excited.,2017-04-12 17:23:50.159
1825,0,False,852210699996725248,False,en,"Minnesota, USA",0,False,"@mgmontini1 @alllibertynews @CBSNews @ABC @NBCNews try as you will ,you will never indoctrinate me to believe in islamist brainwashing stpid",2017-04-12 17:23:58.845
1826,0,False,852210691553595392,False,en,"Virginia, USA",0,False,Unbelievable gaffe by Bender. Dortmund are in trouble. So disappointing. #UCL #BVBASM,2017-04-12 17:23:56.832
1827,0,False,852210691675127808,False,en,"North Carolina, USA",0,False,"Yet again... (@ Rutherford Elementary in Rutherfordton, NC) https://t.co/68KMTV2Z41",2017-04-12 17:23:56.861
1828,0,False,852210664882003968,True,en,"Florida, USA",0,False,Hello. Seeing you Saturday. Crying. https://t.co/ia5K88rs3N,2017-04-12 17:23:50.473
1829,0,False,852210666375086080,False,en,"Peterborough, Ontario",0,False,damnnn Charlie Murphys dead. #RIP #Darkness,2017-04-12 17:23:50.829
1830,0,False,852210700034420736,True,en,"Boone, NC",0,False,Me when a kid got another exam added in my film class https://t.co/bAZR6952bi,2017-04-12 17:23:58.854
1831,0,False,852210700294397952,False,en,"Seattle, WA",0,False,Charlie Murphy really passed away though. Damn 😞,2017-04-12 17:23:58.916
1832,0,False,852210690920239104,False,en,"Lynn, MA",0,False,"""Fly lil chick, love to stay cute."" #GoldAllinMyMouth https://t.co/Oy9JJTcTIe",2017-04-12 17:23:56.681
1833,0,False,852210667033698304,False,en,"Huron, MI",0,False,Don't forget about powder tuff tomorrow night...Thursday! @huronchiefs17,2017-04-12 17:23:50.986
1834,0,False,852210691360653312,True,en,"Tuscaloosa, AL",0,False,GO AUNT https://t.co/G2Wr4RbiV5,2017-04-12 17:23:56.786
1835,0,False,852210691876442112,False,en,"California, USA",0,False,"I wish I may, I think I might...
Catch some fists instead of my flight. 

~ #UnitedAirlinesMottos",2017-04-12 17:23:56.909
1836,0,False,852210694057598976,False,en,"Sioux City, IA",0,False,I feel like a hipster since I read Art Cullen's work in the @SLTimes before the Pulitzer. https://t.co/Ti2e4POtWr,2017-04-12 17:23:57.429
1837,0,False,852210667507548160,False,en,"Manhattan, NY",0,False,champion and @BAPEOFFICIAL are joining forces again to launch a capsule collection on April… https://t.co/14uUyqfzkL,2017-04-12 17:23:51.099
1838,0,False,852210700164501504,True,en,"Pennsylvania, USA",0,False,Why do I still die off this 😭😭😭 https://t.co/IKVwytNmG1,2017-04-12 17:23:58.885
1839,0,False,852210696016318464,True,en,"West Chicago, IL",0,False,This guy is just unreal https://t.co/qaPZWT91II,2017-04-12 17:23:57.896
1840,0,False,852210668132605952,True,en,"New Orleans, LA",0,False,My car https://t.co/AeDAtENLMm,2017-04-12 17:23:51.248
1841,0,False,852210700747395072,False,en,"Kalamazoo, MI",0,False,This #job might be a great fit for you: Patient Access Associate (Part-time) - Borgess Medical Center -... - https://t.co/6JYHfJl87j,2017-04-12 17:23:59.024
1842,0,False,852210690945425408,True,en,"Port Neches, TX",0,False,i'm go lie just because https://t.co/JTp5lvnt5D,2017-04-12 17:23:56.687
1843,0,False,852210691859599360,False,en,"Watertown, SD",0,False,The way my teachers word things sometimes have me super confused,2017-04-12 17:23:56.905
1844,0,False,852210696699781120,False,en,"Las Vegas, NV",0,False,Yo I need to be back in bed rn,2017-04-12 17:23:58.059
1845,0,False,852210700923445248,False,en,"Irvine, CA",0,False,"mist -&gt; few clouds
temperature up 53°F -&gt; 64°F
humidity down 87% -&gt; 67%
wind 3mph -&gt; 4mph",2017-04-12 17:23:59.066
1846,0,False,852210670514970624,True,en,"Texas, USA",0,False,thank you https://t.co/08box2qPbV,2017-04-12 17:23:51.816
1847,0,False,852210703482204160,True,en,"Ottawa, Ontario",0,False,@BVB do better 🙄 https://t.co/DtMQwOEsva,2017-04-12 17:23:59.676
1848,0,False,852210704354467840,False,en,"San Diego, CA",0,False,"*Charlie Murphy gets to heaven*

Rick James: DARRRRKNESS is here

Prince: Would you like some pancakes Charlie Murphy?",2017-04-12 17:23:59.884
1849,0,False,852210691490680832,False,en,"Joplin, MO",0,False,"BREAK VEIL SPEAK MOUTH W/DR E
QUALITY ART FOR HOME OR OFFICE AT AFFORDABLE PRICES a.k.a. https://t.co/mKyVJWE5Rc https://t.co/zOmeVSDzEl",2017-04-12 17:23:56.817
1850,0,False,852210696578367488,True,en,"Reynoldsburg, OH",0,False,Its the beeeeessttt daaaaaaayy EEEEVVVVEEERRRRRRRR https://t.co/Q0CEp7sm62,2017-04-12 17:23:58.030
1851,0,False,852210669927747584,True,en,"Louisville, KY",0,False,"Jumping on this, @IAmPapaJohn complains about too little cash while expanding football stadium, which he called ""my… https://t.co/yDwZ330XN6",2017-04-12 17:23:51.676
1852,0,False,852210707479351296,True,en,"Staten Island, NY",0,False,"You wanna talk about ""too soon""...
Fuck this dude. https://t.co/pbohyx5D1Q",2017-04-12 17:24:00.629
1853,0,False,852210698121826304,False,en,"Toronto, Ontario",0,False,"The hippos of Colombia
https://t.co/EXl67AvBn5",2017-04-12 17:23:58.398
1854,0,False,852210672939274240,False,en,"Houston, TX",0,False,This destroyed my soul I don't think I'll ever be the same . It'll probably take awhile like months .,2017-04-12 17:23:52.394
1855,0,False,852210672880410624,False,en,"Dearborn, MI",0,False,"current weather in Dearborn: scattered clouds, 51°F
50% humidity, wind 8mph, pressure 1028mb",2017-04-12 17:23:52.380
1856,0,False,852210694586028032,False,en,"Wichita, KS",0,False,"Once you don't have to buy formula, diapers, or baby accessories you can ball once more.",2017-04-12 17:23:57.555
1857,0,False,852210698117668864,True,en,"Fraser, MI",0,False,Everybody hates Melo https://t.co/LQog3f3p64,2017-04-12 17:23:58.397
1858,0,False,852210711673675776,False,en,"Redbush, OH",0,False,Get Paid Young Nigga Get Paid!,2017-04-12 17:24:01.629
1859,0,False,852210694464446464,False,en,"Illinois, USA",0,False,Are they trying to piss off 99% of the IV orrr?? https://t.co/eOk9tccMyu,2017-04-12 17:23:57.526
1860,0,False,852210698700570624,False,en,"Big Spring, TX",0,False,"Join the Love's Travel Stops &amp; Country St... team! See our latest #job opening here: https://t.co/Q2zORbdjbx #Automotive #BigSpring, TX",2017-04-12 17:23:58.536
1861,0,False,852210673497124864,True,en,"Atlanta, GA",0,False,Facts. https://t.co/wOsqSJVsxa,2017-04-12 17:23:52.527
1862,0,False,852210710784299008,False,en,"Pasadena, CA",0,False,@howlinrays trying to take my cousin for her first Howlin experience. How's the line? #FamilyThatHowlsTogetherStaysTogether,2017-04-12 17:24:01.417
1863,0,False,852210708859297792,False,en,"New Orleans, LA",0,False,@Dave_Barabas LMAO   well trump did hand picked him...because remember ...DON knows ALL the BEST people...😂😂🙄😕👍👏,2017-04-12 17:24:00.958
1864,0,False,852210695571734528,False,en,"Manhattan, NY",0,False,April showers bring May #flowers 🌧🌸🌻🌷#chihuahua #dog #dogoftheday @ Park Avenue https://t.co/7DipTQBdr3,2017-04-12 17:23:57.790
1865,0,False,852210699455438848,False,en,"East Hanover, NJ",0,False,"Can you recommend anyone for this #job in #EastHanover, NJ? https://t.co/ee9OSLNOgt #Engineering #Hiring #CareerArc",2017-04-12 17:23:58.716
1866,0,False,852210699598143488,False,en,"Las Vegas, NV",0,False,My roots are coming in and it looks SO good,2017-04-12 17:23:58.750
1867,0,False,852210673492918272,False,en,"Portland, OR",0,False,”Object of Desire”. From Skyhouse album “ANGEL!”  https://t.co/vkeze4Hh4Y,2017-04-12 17:23:52.526
1868,0,False,852210674931572736,False,en,"Hoboken, NJ",0,False,I don't know what type of athlete ppl on twitter think they are but Romo is giving everybody on here 40 in a rec league,2017-04-12 17:23:52.869
1869,0,False,852210699728109568,False,en,"Henrietta, NY",0,False,"See our latest #Rochester, NY #job and click to apply: Field Account Executive II - https://t.co/VqUrHl6eHL #Sales #Hiring #CareerArc",2017-04-12 17:23:58.781
1870,0,False,852210675791400960,False,en,"Illinois, USA",0,False,I can't get ahold of Nathan or Hannah so I think I'm going to hang out with my grandma today :),2017-04-12 17:23:53.074
1871,0,False,852210697769537536,True,en,"Cedar Hill, TX",0,False,Who did he think was gonna catch him!?🤔😂😂💀💀 https://t.co/Du7XctNHEc,2017-04-12 17:23:58.314
1872,0,False,852210697945493504,False,en,"Los Angeles, CA",0,False,#ColdBrew... redefined. #cloverallover https://t.co/j9p81gNPln,2017-04-12 17:23:58.356
1873,0,False,852210676323958784,False,en,"Lake Oswego, OR",0,False,you're as subtle as a brick in the small of my back,2017-04-12 17:23:53.201
1874,0,False,852210712898191360,False,en,"Kansas City, MO",0,False,"Can you recommend anyone for this #job in #KCMO, MO? https://t.co/Vaom6hlN7t #Nursing #Hiring https://t.co/d2xbntT6vZ",2017-04-12 17:24:01.921
1875,0,False,852210715800866816,False,en,"Ohio, USA",0,False,Hmmmmmm @ Cleveland Browns https://t.co/BrT9wv1iXh,2017-04-12 17:24:02.613
1876,0,False,852210699065536512,True,en,"Oshawa, Ontario",0,False,Fuck me up. https://t.co/bVqoiRn8Pt,2017-04-12 17:23:58.623
1877,0,False,852210700399370240,False,en,"Cherry Grove, OH",0,False,Swim suits need to come with an instruction manual on how to put the dang thing on.,2017-04-12 17:23:58.941
1878,0,False,852210676324020224,True,en,"State College, PA",0,False,because clearly you weren't raised correctly since it's literally a rule of thumb to tip your service workers but ok https://t.co/k4JdNkLFdZ,2017-04-12 17:23:53.201
1879,0,False,852210677812998144,False,en,"Georgia, USA",0,False,Don't Forget About Us is legendary. Idgaf,2017-04-12 17:23:53.556
1880,0,False,852210716924923904,True,en,"Bowie, MD",0,False,Smfh he tweeted this THIS morning https://t.co/oT9a9O1BUj,2017-04-12 17:24:02.881
1881,0,False,852210700755902464,True,en,"College Park, GA",0,False,September 8th it's littttttts https://t.co/1kaHcQBk6s,2017-04-12 17:23:59.026
1882,0,False,852210701947084800,False,en,"Boulder, CO",0,False,@tots_and_tats what kind of music? i'm only into #lit #teen #beats,2017-04-12 17:23:59.310
1883,0,False,852210677838225408,False,en,"Boston, MA",0,False,Closed Illegal Parking report at 42 Fayette St https://t.co/7wmia3iZBn. Case noted. https://t.co/vrL71Bviuo,2017-04-12 17:23:53.562
1884,0,False,852210679603965952,False,en,"Brooklyn, NY",0,False,Construction on #BondStreet from Fulton Street to Livingston Street https://t.co/wSdGGNSMd9,2017-04-12 17:23:53.983
1885,0,False,852210716555829248,False,en,"Florida, USA",0,False,"Norman, "" C'mon Riley, let's play.""  Riley, "" Nope, let's nap."" https://t.co/alqDEOVHNj",2017-04-12 17:24:02.793
1886,0,False,852210717629591552,False,en,"Hopkinton, MA",0,False,I wanted to share this great website with you https://t.co/v5AWD1Zyut,2017-04-12 17:24:03.049
1887,0,False,852210701804240896,False,en,"Indiana, USA",0,False,"Join the CVS Health team! See our latest #job opening here: https://t.co/nHIUDzL5NI #Trafalgar, IN #Hiring",2017-04-12 17:23:59.276
1888,0,False,852210700294529024,False,en,"New York, USA",0,False,Is neuroscience limited by tools or ideas? Professor @partha_mitra launches into a thoughtful critique of his field… https://t.co/DrvzQh4GL4,2017-04-12 17:23:58.916
1889,0,False,852210679301918720,False,en,"Toronto, Ontario",0,False,Came across this adorable 📸 snapped by @carbonpapermag at the viceland_ca office in Toronto. ⭐️… https://t.co/2tTIjRHELy,2017-04-12 17:23:53.911
1890,0,False,852210717709258752,False,en,"Denton, TX",0,False,"not saying i don't make good money being a server, but i get those tables every day that i give good service too and still get stiffed",2017-04-12 17:24:03.068
1891,0,False,852210702039347200,False,en,"Cambridge, MA",0,False,@lukasbradley @monkeypox0104 @GilesPink @Delta I'd rather she be treated like a human who was clearly upset &amp; that… https://t.co/spq1z9RLHN,2017-04-12 17:23:59.332
1892,0,False,852210702559453184,False,en,"Ohio, USA",0,False,"@415holgate @atrupar Indeed, It's IRRELEVENT.",2017-04-12 17:23:59.456
1893,0,False,852210678555430912,False,en,"Clive, IA",0,False,"🚨 Attention lovers of Jesus and pancakes! 🚨 

Our Easter Breakfast mission trip fundraiser is THIS Sunday… Deliciou… https://t.co/54LgYmS42I",2017-04-12 17:23:53.733
1894,0,False,852210703389925376,False,en,"San Francisco, CA",0,False,Opened Street or Sidewalk Cleaning request via android at 1682 Kirkwood Ave https://t.co/OGy2EcXC92. https://t.co/aeGpNeSYYb,2017-04-12 17:23:59.654
1895,0,False,852210699120070656,False,en,"Georgia, USA",0,False,"Finally after 77 years, we've tracked him down. RT to spread awareness https://t.co/YSa5qWvV56",2017-04-12 17:23:58.636
1896,0,False,852210680895860736,False,en,"Charlotte, NC",0,False,5 people have gotten up and walked out of my math class because what we are doing doesn't make sense 😂,2017-04-12 17:23:54.291
1897,0,False,852210704195002368,False,en,"Palm Springs, CA",0,False,I woke up to the sweetest text from @xoxoericcaa and it made my whole day and it's only 10. 💓💓,2017-04-12 17:23:59.846
1898,0,False,852210702785892352,False,en,"Manhattan, NY",0,False,Disappointed in my alma mater @lewisandclark for inviting the anti-immigrant hate group CIS to speak &amp; closing it off from the public,2017-04-12 17:23:59.510
1899,0,False,852210703037587456,False,en,"Melrose Park, IL",0,False,i ain't forget a lot of you thug ass niggas used to be hip rolling on walacam,2017-04-12 17:23:59.570
1900,0,False,852210681193549824,True,en,"Golden Valley, NV",0,False,hailey smokes crack https://t.co/ZXhJcpiYfs,2017-04-12 17:23:54.362
1901,0,False,852210720485900288,False,en,"Marlton, NJ",0,False,@gsaura1 happy birthday!!  🎉,2017-04-12 17:24:03.730
1902,0,False,852210703230533632,False,en,"New Brunswick, NJ",0,False,No one wants to feel like they are a bother,2017-04-12 17:23:59.616
1903,0,False,852210704232796160,False,en,"Oakland, CA",0,False,"Charlie Murphy is eating pancakes with Prince today.
#rip",2017-04-12 17:23:59.855
1904,0,False,852210720603242496,True,en,"Evansville, IN",0,False,must be nice https://t.co/nXnE0zHXeV,2017-04-12 17:24:03.758
1905,0,False,852210704191037440,True,en,"New Hampshire, USA",0,False,Unsurprisingly https://t.co/YYAPiemAAd,2017-04-12 17:23:59.845
1906,0,False,852210704438501376,False,en,"Manhattan, NY",0,False,"Love.This.Story. From @luxury's @gaddyissues, how + why to learn to smell: https://t.co/gaEj1Fb6fQ (spoiler: Plato was WRONG)",2017-04-12 17:23:59.904
1907,0,False,852210681864757248,True,en,"Plano, TX",0,False,This can't be real. https://t.co/cVptOCgYEf,2017-04-12 17:23:54.522
1908,0,False,852210720917925888,False,en,"Bowling Green, OH",0,False,Damn RIP Charlie Murphy. That dude made the Chappelle show. #RickJames,2017-04-12 17:24:03.833
1909,0,False,852210721500745728,False,en,"Santa Monica, CA",0,False,Graffiti Tracking: 1448-1450 9th Court,2017-04-12 17:24:03.972
1910,0,False,852210704232968192,False,en,"Colesville, MD",0,False,Charlie Murphy died?!?!,2017-04-12 17:23:59.855
1911,0,False,852210705017311232,False,en,"Bronx, NY",0,False,@NostalgicMOFO Lmfaooooo yo I looked around like who tf did this,2017-04-12 17:24:00.042
1912,0,False,852210705524830208,False,en,"North Kansas City, MO",0,False,@FlakeJay I never thought of that but that's actually super accurate and since I learned JIRA at work this made a lot of sense to me,2017-04-12 17:24:00.163
1913,0,False,852210722255798272,False,en,"Carrollton, GA",0,False,I have no motivation whatsoever for school,2017-04-12 17:24:04.152
1914,0,False,852210705491046400,False,en,"Los Angeles, CA",0,False,Jorge and I can be in this email is not the way you can be in this a lot bit and then you are the way you can be able in this email is not,2017-04-12 17:24:00.155
1915,0,False,852210705394786304,False,en,"Manhattan, NY",0,False,"If it wasn't for my best friend who has the same level of logical reasoning as I do, I would be in a mental asylum.",2017-04-12 17:24:00.132
